Subject,Session,Folder,File
sub-CG37739,ses-202402061,func,sub-CG37739_ses-202402061_task-rest_dir-AP_run-2_bold
sub-CG37739,ses-202402061,func,sub-CG37739_ses-202402061_task-rest_dir-PA_run-1_bold
sub-CG37739,ses-202402061,func,sub-CG37739_ses-202402061_task-rest_dir-PA_run-2_bold
sub-CG53773,ses-202403261,anat,sub-CG53773_ses-202403261_run-1_T1w
sub-CG53773,ses-202403261,anat,sub-CG53773_ses-202403261_run-1_T2w
sub-CG53773,ses-202403261,func,sub-CG53773_ses-202403261_task-rest_dir-AP_run-1_bold
sub-CG53773,ses-202403261,func,sub-CG53773_ses-202403261_task-rest_dir-AP_run-2_bold
sub-CG53773,ses-202403261,func,sub-CG53773_ses-202403261_task-rest_dir-PA_run-1_bold
sub-CG53773,ses-202403261,func,sub-CG53773_ses-202403261_task-rest_dir-PA_run-2_bold
sub-CG56125,ses-202401221,anat,sub-CG56125_ses-202401221_run-1_T1w
sub-CG56125,ses-202401221,anat,sub-CG56125_ses-202401221_run-1_T2w
sub-CG56125,ses-202401221,func,sub-CG56125_ses-202401221_task-rest_dir-AP_run-1_bold
sub-CG56125,ses-202401221,func,sub-CG56125_ses-202401221_task-rest_dir-AP_run-2_bold
sub-CG56125,ses-202401221,func,sub-CG56125_ses-202401221_task-rest_dir-PA_run-1_bold
sub-CG56125,ses-202401221,func,sub-CG56125_ses-202401221_task-rest_dir-PA_run-2_bold
sub-CG56903,ses-202404031,anat,sub-CG56903_ses-202404031_run-1_T1w
sub-CG56903,ses-202404031,anat,sub-CG56903_ses-202404031_run-1_T2w
sub-CG56903,ses-202404031,func,sub-CG56903_ses-202404031_task-rest_dir-AP_run-1_bold
sub-CG56903,ses-202404031,func,sub-CG56903_ses-202404031_task-rest_dir-AP_run-2_bold
sub-CG56903,ses-202404031,func,sub-CG56903_ses-202404031_task-rest_dir-PA_run-1_bold
sub-CG56903,ses-202404031,func,sub-CG56903_ses-202404031_task-rest_dir-PA_run-2_bold
sub-CG71543,ses-202312191,anat,sub-CG71543_ses-202312191_run-1_T1w
sub-CG71543,ses-202312191,anat,sub-CG71543_ses-202312191_run-1_T2w
sub-CG71543,ses-202312191,func,sub-CG71543_ses-202312191_task-rest_dir-AP_run-1_bold
sub-CG71543,ses-202312191,func,sub-CG71543_ses-202312191_task-rest_dir-AP_run-2_bold
sub-CG71543,ses-202312191,func,sub-CG71543_ses-202312191_task-rest_dir-PA_run-1_bold
sub-CG71543,ses-202312191,func,sub-CG71543_ses-202312191_task-rest_dir-PA_run-2_bold
sub-CG80875,ses-202311281,anat,sub-CG80875_ses-202311281_run-1_T1w
sub-CG80875,ses-202311281,anat,sub-CG80875_ses-202311281_run-1_T2w
sub-CG80875,ses-202311281,func,sub-CG80875_ses-202311281_task-rest_dir-AP_run-1_bold
sub-CG80875,ses-202311281,func,sub-CG80875_ses-202311281_task-rest_dir-AP_run-2_bold
sub-CG80875,ses-202311281,func,sub-CG80875_ses-202311281_task-rest_dir-PA_run-1_bold
sub-CG80875,ses-202311281,func,sub-CG80875_ses-202311281_task-rest_dir-PA_run-2_bold
sub-CG82334,ses-202312051,anat,sub-CG82334_ses-202312051_run-1_T1w
sub-CG82334,ses-202312051,anat,sub-CG82334_ses-202312051_run-1_T2w
sub-CG82334,ses-202312051,func,sub-CG82334_ses-202312051_task-rest_dir-AP_run-1_bold
sub-CG82334,ses-202312051,func,sub-CG82334_ses-202312051_task-rest_dir-AP_run-2_bold
sub-CG82334,ses-202312051,func,sub-CG82334_ses-202312051_task-rest_dir-PA_run-1_bold
sub-CG82334,ses-202312051,func,sub-CG82334_ses-202312051_task-rest_dir-PA_run-2_bold
sub-CG85281,ses-202401231,anat,sub-CG85281_ses-202401231_run-1_T1w
sub-CG85281,ses-202401231,anat,sub-CG85281_ses-202401231_run-1_T2w
sub-CG85281,ses-202401231,func,sub-CG85281_ses-202401231_task-rest_dir-AP_run-1_bold
sub-CG85281,ses-202401231,func,sub-CG85281_ses-202401231_task-rest_dir-AP_run-2_bold
sub-CG85281,ses-202401231,func,sub-CG85281_ses-202401231_task-rest_dir-PA_run-1_bold
sub-CG85281,ses-202401231,func,sub-CG85281_ses-202401231_task-rest_dir-PA_run-2_bold
sub-CG85336,ses-202311221,anat,sub-CG85336_ses-202311221_run-1_T1w
sub-CG85336,ses-202311221,anat,sub-CG85336_ses-202311221_run-1_T2w
sub-CG85336,ses-202311221,func,sub-CG85336_ses-202311221_task-rest_dir-AP_run-1_bold
sub-CG85336,ses-202311221,func,sub-CG85336_ses-202311221_task-rest_dir-AP_run-2_bold
sub-CG85336,ses-202311221,func,sub-CG85336_ses-202311221_task-rest_dir-PA_run-1_bold
sub-CG85336,ses-202311221,func,sub-CG85336_ses-202311221_task-rest_dir-PA_run-2_bold
sub-CG93197,ses-202404091,anat,sub-CG93197_ses-202404091_run-1_T1w
sub-CG93197,ses-202404091,anat,sub-CG93197_ses-202404091_run-1_T2w
sub-CG93197,ses-202404091,func,sub-CG93197_ses-202404091_task-rest_dir-AP_run-1_bold
sub-CG93197,ses-202404091,func,sub-CG93197_ses-202404091_task-rest_dir-AP_run-2_bold
sub-CG93197,ses-202404091,func,sub-CG93197_ses-202404091_task-rest_dir-PA_run-1_bold
sub-CG93197,ses-202404091,func,sub-CG93197_ses-202404091_task-rest_dir-PA_run-2_bold
sub-CG97315,ses-202402071,anat,sub-CG97315_ses-202402071_run-1_T1w
sub-CG97315,ses-202402071,anat,sub-CG97315_ses-202402071_run-1_T2w
sub-CG97315,ses-202402071,func,sub-CG97315_ses-202402071_task-rest_dir-AP_run-1_bold
sub-CG97315,ses-202402071,func,sub-CG97315_ses-202402071_task-rest_dir-AP_run-2_bold
sub-CG97315,ses-202402071,func,sub-CG97315_ses-202402071_task-rest_dir-PA_run-1_bold
sub-CG97315,ses-202402071,func,sub-CG97315_ses-202402071_task-rest_dir-PA_run-2_bold
sub-CG97854,ses-202401171,anat,sub-CG97854_ses-202401171_run-1_T1w
sub-CG97854,ses-202401171,anat,sub-CG97854_ses-202401171_run-1_T2w
sub-CG97854,ses-202401171,func,sub-CG97854_ses-202401171_task-rest_dir-AP_run-1_bold
sub-CG97854,ses-202401171,func,sub-CG97854_ses-202401171_task-rest_dir-AP_run-2_bold
sub-CG97854,ses-202401171,func,sub-CG97854_ses-202401171_task-rest_dir-PA_run-1_bold
sub-CG97854,ses-202401171,func,sub-CG97854_ses-202401171_task-rest_dir-PA_run-2_bold
sub-CM16303,ses-202303201,anat,sub-CM16303_ses-202303201_rec-norm_run-1_T1w
sub-CM16303,ses-202303201,anat,sub-CM16303_ses-202303201_rec-norm_run-1_T2w
sub-CM16303,ses-202303201,func,sub-CM16303_ses-202303201_task-rest_dir-AP_run-1_bold
sub-CM16303,ses-202303201,func,sub-CM16303_ses-202303201_task-rest_dir-AP_run-2_bold
sub-CM16303,ses-202303201,func,sub-CM16303_ses-202303201_task-rest_dir-PA_run-1_bold
sub-CM16303,ses-202303201,func,sub-CM16303_ses-202303201_task-rest_dir-PA_run-2_bold
sub-CP08326,ses-202402161,anat,sub-CP08326_ses-202402161_run-1_T1w
sub-CP08326,ses-202402161,anat,sub-CP08326_ses-202402161_run-1_T2w
sub-CP17925,ses-202402081,anat,sub-CP17925_ses-202402081_run-1_T1w
sub-CP17925,ses-202402081,anat,sub-CP17925_ses-202402081_run-1_T2w
sub-CP17925,ses-202402081,func,sub-CP17925_ses-202402081_task-rest_dir-AP_run-1_bold
sub-CP17925,ses-202402081,func,sub-CP17925_ses-202402081_task-rest_dir-AP_run-2_bold
sub-CP17925,ses-202402081,func,sub-CP17925_ses-202402081_task-rest_dir-PA_run-1_bold
sub-CP17925,ses-202402081,func,sub-CP17925_ses-202402081_task-rest_dir-PA_run-2_bold
sub-CP33719,ses-202403071,anat,sub-CP33719_ses-202403071_run-1_T1w
sub-CP33719,ses-202403071,anat,sub-CP33719_ses-202403071_run-1_T2w
sub-CP33719,ses-202403071,func,sub-CP33719_ses-202403071_task-rest_dir-AP_run-1_bold
sub-CP33719,ses-202403071,func,sub-CP33719_ses-202403071_task-rest_dir-AP_run-3_bold
sub-CP33719,ses-202403071,func,sub-CP33719_ses-202403071_task-rest_dir-PA_run-1_bold
sub-CP33719,ses-202403071,func,sub-CP33719_ses-202403071_task-rest_dir-PA_run-2_bold
sub-CP97363,ses-202402151,anat,sub-CP97363_ses-202402151_run-1_T1w
sub-CP97363,ses-202402151,anat,sub-CP97363_ses-202402151_run-1_T2w
sub-CP97363,ses-202402151,func,sub-CP97363_ses-202402151_task-rest_dir-AP_run-1_bold
sub-CP97363,ses-202402151,func,sub-CP97363_ses-202402151_task-rest_dir-AP_run-2_bold
sub-CP97363,ses-202402151,func,sub-CP97363_ses-202402151_task-rest_dir-PA_run-1_bold
sub-CP97363,ses-202402151,func,sub-CP97363_ses-202402151_task-rest_dir-PA_run-2_bold
sub-GA20207,ses-202309291,anat,sub-GA20207_ses-202309291_run-1_T1w
sub-GA20207,ses-202309291,anat,sub-GA20207_ses-202309291_run-1_T2w
sub-GA20207,ses-202309291,func,sub-GA20207_ses-202309291_task-rest_dir-AP_run-1_bold
sub-GA20207,ses-202309291,func,sub-GA20207_ses-202309291_task-rest_dir-AP_run-2_bold
sub-GA20207,ses-202309291,func,sub-GA20207_ses-202309291_task-rest_dir-PA_run-1_bold
sub-GA20207,ses-202309291,func,sub-GA20207_ses-202309291_task-rest_dir-PA_run-2_bold
sub-GA21312,ses-202311101,anat,sub-GA21312_ses-202311101_run-1_T1w
sub-GA21312,ses-202311101,anat,sub-GA21312_ses-202311101_run-1_T2w
sub-GA21312,ses-202311101,func,sub-GA21312_ses-202311101_task-rest_dir-AP_run-1_bold
sub-GA21312,ses-202311101,func,sub-GA21312_ses-202311101_task-rest_dir-AP_run-2_bold
sub-GA21312,ses-202311101,func,sub-GA21312_ses-202311101_task-rest_dir-PA_run-1_bold
sub-GA21312,ses-202311101,func,sub-GA21312_ses-202311101_task-rest_dir-PA_run-2_bold
sub-GA25657,ses-202311031,anat,sub-GA25657_ses-202311031_run-1_T1w
sub-GA25657,ses-202311031,anat,sub-GA25657_ses-202311031_run-1_T2w
sub-GA25657,ses-202311031,func,sub-GA25657_ses-202311031_task-rest_dir-AP_run-1_bold
sub-GA25657,ses-202311031,func,sub-GA25657_ses-202311031_task-rest_dir-AP_run-2_bold
sub-GA25657,ses-202311031,func,sub-GA25657_ses-202311031_task-rest_dir-PA_run-1_bold
sub-GA25657,ses-202311031,func,sub-GA25657_ses-202311031_task-rest_dir-PA_run-2_bold
sub-GA25657,ses-202401121,func,sub-GA25657_ses-202401121_task-rest_dir-AP_run-1_bold
sub-GA25657,ses-202401121,func,sub-GA25657_ses-202401121_task-rest_dir-AP_run-2_bold
sub-GA25657,ses-202401121,func,sub-GA25657_ses-202401121_task-rest_dir-PA_run-1_bold
sub-GA25657,ses-202401121,func,sub-GA25657_ses-202401121_task-rest_dir-PA_run-2_bold
sub-GA25657,ses-202401121,anat,sub-GA25657_ses-202401121_run-1_T1w
sub-GA25657,ses-202401121,anat,sub-GA25657_ses-202401121_run-1_T2w
sub-GW03229,ses-202403221,func,sub-GW03229_ses-202403221_task-rest_dir-AP_run-1_bold
sub-GW03229,ses-202403221,func,sub-GW03229_ses-202403221_task-rest_dir-AP_run-2_bold
sub-GW03229,ses-202403221,func,sub-GW03229_ses-202403221_task-rest_dir-PA_run-1_bold
sub-GW03229,ses-202403221,func,sub-GW03229_ses-202403221_task-rest_dir-PA_run-2_bold
sub-GW03229,ses-202403221,anat,sub-GW03229_ses-202403221_run-1_T1w
sub-GW03229,ses-202403221,anat,sub-GW03229_ses-202403221_run-1_T2w
sub-GW09340,ses-202312211,anat,sub-GW09340_ses-202312211_run-1_T1w
sub-GW09340,ses-202312211,anat,sub-GW09340_ses-202312211_run-1_T2w
sub-GW09340,ses-202312211,func,sub-GW09340_ses-202312211_task-rest_dir-AP_run-1_bold
sub-GW09340,ses-202312211,func,sub-GW09340_ses-202312211_task-rest_dir-AP_run-2_bold
sub-GW09340,ses-202312211,func,sub-GW09340_ses-202312211_task-rest_dir-PA_run-1_bold
sub-GW09340,ses-202312211,func,sub-GW09340_ses-202312211_task-rest_dir-PA_run-2_bold
sub-GW28603,ses-202403081,anat,sub-GW28603_ses-202403081_run-1_T1w
sub-GW28603,ses-202403081,anat,sub-GW28603_ses-202403081_run-1_T2w
sub-GW28603,ses-202403081,func,sub-GW28603_ses-202403081_task-rest_dir-AP_run-1_bold
sub-GW28603,ses-202403081,func,sub-GW28603_ses-202403081_task-rest_dir-AP_run-2_bold
sub-GW28603,ses-202403081,func,sub-GW28603_ses-202403081_task-rest_dir-PA_run-1_bold
sub-GW28603,ses-202403081,func,sub-GW28603_ses-202403081_task-rest_dir-PA_run-2_bold
sub-GW42922,ses-202403081,anat,sub-GW42922_ses-202403081_run-1_T1w
sub-GW42922,ses-202403081,anat,sub-GW42922_ses-202403081_run-1_T2w
sub-GW42922,ses-202403081,func,sub-GW42922_ses-202403081_task-rest_dir-AP_run-1_bold
sub-GW42922,ses-202403081,func,sub-GW42922_ses-202403081_task-rest_dir-AP_run-2_bold
sub-GW42922,ses-202403081,func,sub-GW42922_ses-202403081_task-rest_dir-PA_run-1_bold
sub-GW42922,ses-202403081,func,sub-GW42922_ses-202403081_task-rest_dir-PA_run-2_bold
sub-GW51359,ses-202403151,anat,sub-GW51359_ses-202403151_run-1_T1w
sub-GW51359,ses-202403151,anat,sub-GW51359_ses-202403151_run-1_T2w
sub-GW51359,ses-202403151,func,sub-GW51359_ses-202403151_task-rest_dir-AP_run-1_bold
sub-GW51359,ses-202403151,func,sub-GW51359_ses-202403151_task-rest_dir-AP_run-2_bold
sub-GW51359,ses-202403151,func,sub-GW51359_ses-202403151_task-rest_dir-PA_run-1_bold
sub-GW51359,ses-202403151,func,sub-GW51359_ses-202403151_task-rest_dir-PA_run-2_bold
sub-HA12047,ses-202311091,anat,sub-HA12047_ses-202311091_rec-norm_run-1_T1w
sub-HA12047,ses-202311091,anat,sub-HA12047_ses-202311091_rec-norm_run-1_T2w
sub-HA12047,ses-202311091,func,sub-HA12047_ses-202311091_task-rest_dir-AP_run-1_bold
sub-HA12047,ses-202311091,func,sub-HA12047_ses-202311091_task-rest_dir-AP_run-2_bold
sub-HA12047,ses-202311091,func,sub-HA12047_ses-202311091_task-rest_dir-PA_run-1_bold
sub-HA12047,ses-202311091,func,sub-HA12047_ses-202311091_task-rest_dir-PA_run-2_bold
sub-HA12770,ses-202403271,anat,sub-HA12770_ses-202403271_rec-norm_run-1_T1w
sub-HA12770,ses-202403271,anat,sub-HA12770_ses-202403271_rec-norm_run-1_T2w
sub-HA12770,ses-202403271,func,sub-HA12770_ses-202403271_task-rest_dir-AP_run-1_bold
sub-HA12770,ses-202403271,func,sub-HA12770_ses-202403271_task-rest_dir-AP_run-2_bold
sub-HA12770,ses-202403271,func,sub-HA12770_ses-202403271_task-rest_dir-PA_run-1_bold
sub-HA12770,ses-202403271,func,sub-HA12770_ses-202403271_task-rest_dir-PA_run-2_bold
sub-HA14401,ses-202308221,anat,sub-HA14401_ses-202308221_rec-norm_run-2_T1w
sub-HA14401,ses-202308221,anat,sub-HA14401_ses-202308221_rec-norm_run-2_T2w
sub-HA14401,ses-202308221,func,sub-HA14401_ses-202308221_task-rest_dir-AP_run-1_bold
sub-HA14401,ses-202308221,func,sub-HA14401_ses-202308221_task-rest_dir-AP_run-2_bold
sub-HA14401,ses-202308221,func,sub-HA14401_ses-202308221_task-rest_dir-PA_run-1_bold
sub-HA14401,ses-202308221,func,sub-HA14401_ses-202308221_task-rest_dir-PA_run-2_bold
sub-HA14401,ses-202312071,anat,sub-HA14401_ses-202312071_rec-norm_run-1_T2w
sub-HA14401,ses-202312071,anat,sub-HA14401_ses-202312071_rec-norm_run-2_T1w
sub-HA14401,ses-202312071,func,sub-HA14401_ses-202312071_task-rest_dir-AP_run-1_bold
sub-HA14401,ses-202312071,func,sub-HA14401_ses-202312071_task-rest_dir-AP_run-2_bold
sub-HA14401,ses-202312071,func,sub-HA14401_ses-202312071_task-rest_dir-PA_run-1_bold
sub-HA14401,ses-202312071,func,sub-HA14401_ses-202312071_task-rest_dir-PA_run-2_bold
sub-HA16548,ses-202312101,anat,sub-HA16548_ses-202312101_rec-norm_run-1_T1w
sub-HA16548,ses-202312101,anat,sub-HA16548_ses-202312101_rec-norm_run-1_T2w
sub-HA16548,ses-202312101,anat,sub-HA16548_ses-202312101_rec-norm_run-2_T2w
sub-HA16548,ses-202312101,func,sub-HA16548_ses-202312101_task-rest_dir-AP_run-1_bold
sub-HA16548,ses-202312101,func,sub-HA16548_ses-202312101_task-rest_dir-AP_run-2_bold
sub-HA16548,ses-202312101,func,sub-HA16548_ses-202312101_task-rest_dir-PA_run-1_bold
sub-HA16548,ses-202312101,func,sub-HA16548_ses-202312101_task-rest_dir-PA_run-2_bold
sub-HA16948,ses-202401101,anat,sub-HA16948_ses-202401101_rec-norm_run-1_T1w
sub-HA16948,ses-202401101,anat,sub-HA16948_ses-202401101_rec-norm_run-1_T2w
sub-HA16948,ses-202401101,func,sub-HA16948_ses-202401101_task-rest_dir-AP_run-1_bold
sub-HA16948,ses-202401101,func,sub-HA16948_ses-202401101_task-rest_dir-AP_run-2_bold
sub-HA16948,ses-202401101,func,sub-HA16948_ses-202401101_task-rest_dir-PA_run-1_bold
sub-HA16948,ses-202401101,func,sub-HA16948_ses-202401101_task-rest_dir-PA_run-2_bold
sub-HA16948,ses-202310311,func,sub-HA16948_ses-202310311_task-rest_dir-AP_run-1_bold
sub-HA16948,ses-202310311,func,sub-HA16948_ses-202310311_task-rest_dir-AP_run-2_bold
sub-HA16948,ses-202310311,func,sub-HA16948_ses-202310311_task-rest_dir-PA_run-1_bold
sub-HA16948,ses-202310311,func,sub-HA16948_ses-202310311_task-rest_dir-PA_run-2_bold
sub-HA16948,ses-202310311,anat,sub-HA16948_ses-202310311_rec-norm_run-1_T1w
sub-HA16948,ses-202310311,anat,sub-HA16948_ses-202310311_rec-norm_run-1_T2w
sub-HA18013,ses-202403271,anat,sub-HA18013_ses-202403271_rec-norm_run-1_T1w
sub-HA18013,ses-202403271,anat,sub-HA18013_ses-202403271_rec-norm_run-1_T2w
sub-HA18013,ses-202403271,func,sub-HA18013_ses-202403271_task-rest_dir-AP_run-1_bold
sub-HA18013,ses-202403271,func,sub-HA18013_ses-202403271_task-rest_dir-AP_run-2_bold
sub-HA18013,ses-202403271,func,sub-HA18013_ses-202403271_task-rest_dir-PA_run-1_bold
sub-HA18013,ses-202403271,func,sub-HA18013_ses-202403271_task-rest_dir-PA_run-2_bold
sub-HA19417,ses-202403281,anat,sub-HA19417_ses-202403281_rec-norm_run-1_T1w
sub-HA19417,ses-202403281,anat,sub-HA19417_ses-202403281_rec-norm_run-1_T2w
sub-HA19417,ses-202403281,func,sub-HA19417_ses-202403281_task-rest_dir-AP_run-1_bold
sub-HA19417,ses-202403281,func,sub-HA19417_ses-202403281_task-rest_dir-AP_run-2_bold
sub-HA19417,ses-202403281,func,sub-HA19417_ses-202403281_task-rest_dir-PA_run-1_bold
sub-HA19417,ses-202403281,func,sub-HA19417_ses-202403281_task-rest_dir-PA_run-2_bold
sub-HA19439,ses-202402151,anat,sub-HA19439_ses-202402151_rec-norm_run-1_T1w
sub-HA19439,ses-202402151,anat,sub-HA19439_ses-202402151_rec-norm_run-1_T2w
sub-HA19439,ses-202402151,func,sub-HA19439_ses-202402151_task-rest_dir-AP_run-1_bold
sub-HA19439,ses-202402151,func,sub-HA19439_ses-202402151_task-rest_dir-AP_run-2_bold
sub-HA19439,ses-202402151,func,sub-HA19439_ses-202402151_task-rest_dir-PA_run-1_bold
sub-HA19439,ses-202402151,func,sub-HA19439_ses-202402151_task-rest_dir-PA_run-2_bold
sub-HA20220,ses-202402221,anat,sub-HA20220_ses-202402221_rec-norm_run-1_T1w
sub-HA20220,ses-202402221,anat,sub-HA20220_ses-202402221_rec-norm_run-1_T2w
sub-HA20220,ses-202402221,func,sub-HA20220_ses-202402221_task-rest_dir-AP_run-1_bold
sub-HA20220,ses-202402221,func,sub-HA20220_ses-202402221_task-rest_dir-AP_run-2_bold
sub-HA20220,ses-202402221,func,sub-HA20220_ses-202402221_task-rest_dir-PA_run-1_bold
sub-HA20220,ses-202402221,func,sub-HA20220_ses-202402221_task-rest_dir-PA_run-2_bold
sub-HA25103,ses-202403181,anat,sub-HA25103_ses-202403181_rec-norm_run-1_T1w
sub-HA25103,ses-202403181,anat,sub-HA25103_ses-202403181_rec-norm_run-1_T2w
sub-HA25103,ses-202403181,func,sub-HA25103_ses-202403181_task-rest_dir-AP_run-1_bold
sub-HA25103,ses-202403181,func,sub-HA25103_ses-202403181_task-rest_dir-AP_run-2_bold
sub-HA25103,ses-202403181,func,sub-HA25103_ses-202403181_task-rest_dir-PA_run-1_bold
sub-HA25103,ses-202403181,func,sub-HA25103_ses-202403181_task-rest_dir-PA_run-2_bold
sub-HA25642,ses-202404171,anat,sub-HA25642_ses-202404171_rec-norm_run-1_T1w
sub-HA25642,ses-202404171,anat,sub-HA25642_ses-202404171_rec-norm_run-1_T2w
sub-HA25642,ses-202404171,func,sub-HA25642_ses-202404171_task-rest_dir-AP_run-1_bold
sub-HA25642,ses-202404171,func,sub-HA25642_ses-202404171_task-rest_dir-AP_run-2_bold
sub-HA25642,ses-202404171,func,sub-HA25642_ses-202404171_task-rest_dir-PA_run-1_bold
sub-HA25642,ses-202404171,func,sub-HA25642_ses-202404171_task-rest_dir-PA_run-2_bold
sub-HK00163,ses-202403151,anat,sub-HK00163_ses-202403151_run-1_T1w
sub-HK00163,ses-202403151,anat,sub-HK00163_ses-202403151_run-1_T2w
sub-HK00163,ses-202403151,func,sub-HK00163_ses-202403151_task-rest_dir-AP_run-1_bold
sub-HK00163,ses-202403151,func,sub-HK00163_ses-202403151_task-rest_dir-AP_run-2_bold
sub-HK00163,ses-202403151,func,sub-HK00163_ses-202403151_task-rest_dir-PA_run-1_bold
sub-HK00163,ses-202403151,func,sub-HK00163_ses-202403151_task-rest_dir-PA_run-2_bold
sub-HK03832,ses-202403151,anat,sub-HK03832_ses-202403151_run-1_T1w
sub-HK03832,ses-202403151,anat,sub-HK03832_ses-202403151_run-1_T2w
sub-HK03832,ses-202403151,anat,sub-HK03832_ses-202403151_run-2_T1w
sub-HK03832,ses-202403151,func,sub-HK03832_ses-202403151_task-rest_dir-AP_run-1_bold
sub-HK03832,ses-202403151,func,sub-HK03832_ses-202403151_task-rest_dir-AP_run-2_bold
sub-HK03832,ses-202403151,func,sub-HK03832_ses-202403151_task-rest_dir-PA_run-1_bold
sub-HK03832,ses-202403151,func,sub-HK03832_ses-202403151_task-rest_dir-PA_run-2_bold
sub-HK14940,ses-202404121,func,sub-HK14940_ses-202404121_task-rest_dir-AP_run-1_bold
sub-HK14940,ses-202404121,func,sub-HK14940_ses-202404121_task-rest_dir-AP_run-2_bold
sub-HK14940,ses-202404121,func,sub-HK14940_ses-202404121_task-rest_dir-PA_run-1_bold
sub-HK14940,ses-202404121,func,sub-HK14940_ses-202404121_task-rest_dir-PA_run-2_bold
sub-HK14940,ses-202404121,anat,sub-HK14940_ses-202404121_run-1_T2w
sub-HK14940,ses-202404121,anat,sub-HK14940_ses-202404121_run-1_T1w
sub-HK59803,ses-202401241,func,sub-HK59803_ses-202401241_task-rest_dir-AP_run-1_bold
sub-HK59803,ses-202401241,func,sub-HK59803_ses-202401241_task-rest_dir-AP_run-2_bold
sub-HK59803,ses-202401241,func,sub-HK59803_ses-202401241_task-rest_dir-PA_run-1_bold
sub-HK59803,ses-202401241,func,sub-HK59803_ses-202401241_task-rest_dir-PA_run-2_bold
sub-HK59803,ses-202401241,anat,sub-HK59803_ses-202401241_run-1_T1w
sub-HK59803,ses-202401241,anat,sub-HK59803_ses-202401241_run-1_T2w
sub-IR14701,ses-202404051,anat,sub-IR14701_ses-202404051_rec-norm_run-1_T1w
sub-IR14701,ses-202404051,anat,sub-IR14701_ses-202404051_rec-norm_run-1_T2w
sub-IR14701,ses-202404051,func,sub-IR14701_ses-202404051_task-rest_dir-AP_run-1_bold
sub-IR14701,ses-202404051,func,sub-IR14701_ses-202404051_task-rest_dir-AP_run-2_bold
sub-IR14701,ses-202404051,func,sub-IR14701_ses-202404051_task-rest_dir-PA_run-1_bold
sub-IR14701,ses-202404051,func,sub-IR14701_ses-202404051_task-rest_dir-PA_run-2_bold
sub-JE14740,ses-202403111,anat,sub-JE14740_ses-202403111_run-1_T1w
sub-JE14740,ses-202403111,anat,sub-JE14740_ses-202403111_run-1_T2w
sub-JE14740,ses-202403111,func,sub-JE14740_ses-202403111_task-rest_dir-AP_run-1_bold
sub-JE14740,ses-202403111,func,sub-JE14740_ses-202403111_task-rest_dir-AP_run-2_bold
sub-JE14740,ses-202403111,func,sub-JE14740_ses-202403111_task-rest_dir-PA_run-1_bold
sub-JE14740,ses-202403111,func,sub-JE14740_ses-202403111_task-rest_dir-PA_run-2_bold
sub-JE23094,ses-202403251,anat,sub-JE23094_ses-202403251_run-1_T1w
sub-JE23094,ses-202403251,anat,sub-JE23094_ses-202403251_run-1_T2w
sub-JE23094,ses-202403251,func,sub-JE23094_ses-202403251_task-rest_dir-AP_run-1_bold
sub-JE23094,ses-202403251,func,sub-JE23094_ses-202403251_task-rest_dir-AP_run-2_bold
sub-JE23094,ses-202403251,func,sub-JE23094_ses-202403251_task-rest_dir-PA_run-1_bold
sub-JE23094,ses-202403251,func,sub-JE23094_ses-202403251_task-rest_dir-PA_run-2_bold
sub-JE35473,ses-202309211,anat,sub-JE35473_ses-202309211_run-1_T1w
sub-JE35473,ses-202309211,anat,sub-JE35473_ses-202309211_run-1_T2w
sub-JE35473,ses-202309211,func,sub-JE35473_ses-202309211_task-rest_dir-AP_run-1_bold
sub-JE35473,ses-202309211,func,sub-JE35473_ses-202309211_task-rest_dir-AP_run-2_bold
sub-JE35473,ses-202309211,func,sub-JE35473_ses-202309211_task-rest_dir-PA_run-1_bold
sub-JE35473,ses-202309211,func,sub-JE35473_ses-202309211_task-rest_dir-PA_run-2_bold
sub-JE49561,ses-202404091,anat,sub-JE49561_ses-202404091_run-1_T1w
sub-JE49561,ses-202404091,anat,sub-JE49561_ses-202404091_run-1_T2w
sub-JE49561,ses-202404091,func,sub-JE49561_ses-202404091_task-rest_dir-AP_run-1_bold
sub-JE49561,ses-202404091,func,sub-JE49561_ses-202404091_task-rest_dir-AP_run-2_bold
sub-JE49561,ses-202404091,func,sub-JE49561_ses-202404091_task-rest_dir-PA_run-1_bold
sub-JE49561,ses-202404091,func,sub-JE49561_ses-202404091_task-rest_dir-PA_run-2_bold
sub-JE55524,ses-202403251,anat,sub-JE55524_ses-202403251_run-1_T1w
sub-JE55524,ses-202403251,anat,sub-JE55524_ses-202403251_run-1_T2w
sub-JE55524,ses-202403251,func,sub-JE55524_ses-202403251_task-rest_dir-AP_run-1_bold
sub-JE55524,ses-202403251,func,sub-JE55524_ses-202403251_task-rest_dir-AP_run-2_bold
sub-JE55524,ses-202403251,func,sub-JE55524_ses-202403251_task-rest_dir-PA_run-1_bold
sub-JE55524,ses-202403251,func,sub-JE55524_ses-202403251_task-rest_dir-PA_run-2_bold
sub-JE69462,ses-202404151,func,sub-JE69462_ses-202404151_task-rest_dir-AP_run-1_bold
sub-JE69462,ses-202404151,func,sub-JE69462_ses-202404151_task-rest_dir-AP_run-2_bold
sub-JE69462,ses-202404151,func,sub-JE69462_ses-202404151_task-rest_dir-PA_run-1_bold
sub-JE69462,ses-202404151,func,sub-JE69462_ses-202404151_task-rest_dir-PA_run-2_bold
